Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BPCL.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LTIM.NS,LT.NS,M&M.NS,MARUTI.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATAMOTORS.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,WIPRO.NS
2019-10-10,136.06275939941406,385.8146057128906,1392.29150390625,1709.569091796875,670.0306396484375,2476.716796875,3883.14111328125,818.2833862304688,179.75839233398438,363.6338195800781,2749.490966796875,406.5299072265625,114.48826599121094,1599.587158203125,2551.757568359375,1729.784912109375,679.3929443359375,451.5948791503906,1152.5023193359375,576.588623046875,2230.25927734375,176.27061462402344,1823.4735107421875,409.5732727050781,198.92047119140625,1186.367431640625,688.6450805664062,198.68763732910156,1580.0263671875,1377.1444091796875,1300.3377685546875,536.416015625,6342.38427734375,89.98832702636719,1307.2322998046875,92.59591674804688,84.00703430175781,1224.130615234375,819.9257202148438,972.7023315429688,239.21725463867188,367.64715576171875,1799.6063232421875,256.56536865234375,116.07889556884766,13.273883819580078,612.1239013671875,1206.145263671875,3881.1796875,234.2801513671875
2019-10-11,135.61712646484375,394.6423034667969,1427.634765625,1720.766845703125,669.7816772460938,2487.48583984375,3907.036376953125,815.0509643554688,179.06124877929688,369.0799255371094,2789.49658203125,425.0195007324219,117.27991485595703,1621.463134765625,2569.101806640625,1744.028564453125,674.3214721679688,458.3890380859375,1150.8223876953125,583.35400390625,2226.830322265625,181.05819702148438,1856.7244873046875,414.2615661621094,199.53395080566406,1181.2491455078125,716.567138671875,201.9410400390625,1582.96728515625,1379.5267333984375,1302.7100830078125,530.7775268554688,6432.1123046875,89.56620025634766,1327.3375244140625,95.17829132080078,84.80870819091797,1215.012939453125,832.2166137695312,953.6421508789062,239.59375,366.93463134765625,1783.8046875,261.7611389160156,120.55111694335938,13.637967109680176,620.8587036132812,1214.839599609375,3979.66552734375,234.52499389648438
2019-10-14,145.66835021972656,393.09869384765625,1431.2333984375,1728.8887939453125,680.5348510742188,2538.3291015625,3818.634033203125,806.3511352539062,178.3090362548828,379.34552001953125,2814.56787109375,424.586181640625,117.93130493164062,1615.46630859375,2569.586181640625,1756.178466796875,681.3923950195312,461.4888610839844,1156.1981201171875,575.1071166992188,2236.559326171875,182.50900268554688,1865.6158447265625,414.5515441894531,199.65664672851562,1207.70947265625,691.3274536132812,205.8450469970703,1580.7242431640625,1384.759521484375,1299.28857421875,538.8798217773438,6549.4453125,90.37208557128906,1340.2586669921875,99.78963470458984,83.71166229248047,1219.8636474609375,821.4125366210938,939.2120971679688,240.44085693359375,374.86614990234375,1814.4647216796875,265.32122802734375,127.0606689453125,13.873312950134277,620.2562866210938,1220.065673828125,4070.538818359375,238.44271850585938
2019-10-15,153.49143981933594,399.17681884765625,1462.781005859375,1733.1180419921875,687.0564575195312,2584.5810546875,3814.84765625,801.7219848632812,179.90516662597656,369.8028564453125,2879.23828125,430.02716064453125,118.58268737792969,1624.485595703125,2601.31982421875,1839.6517333984375,686.317626953125,460.5121154785156,1174.101806640625,585.4280395507812,2293.561279296875,186.23268127441406,1912.0650634765625,417.4515380859375,202.51937866210938,1228.616943359375,675.6732788085938,204.17189025878906,1610.7335205078125,1393.7763671875,1306.8619384765625,552.8577270507812,6707.5380859375,91.638427734375,1332.4832763671875,102.2981948852539,84.91417694091797,1225.3880615234375,830.6802368164062,944.1570434570312,243.26461791992188,376.90838623046875,1829.0992431640625,267.2455749511719,126.16622161865234,14.048309326171875,620.0411376953125,1242.6802978515625,4105.87255859375,238.6385955810547
2019-10-16,158.59132385253906,395.5588684082031,1462.23876953125,1697.1695556640625,690.391845703125,2594.663818359375,3949.517333984375,811.5440673828125,188.01431274414062,371.3451232910156,2875.30078125,430.2678527832031,120.69194793701172,1650.4874267578125,2617.598388671875,1841.7119140625,712.7969970703125,467.4760437011719,1172.229736328125,603.0576171875,2230.687255859375,181.7836151123047,1918.177978515625,420.7864990234375,199.28855895996094,1230.789794921875,678.4435424804688,204.77609252929688,1600.7137451171875,1427.9278564453125,1299.5167236328125,553.6632080078125,6697.21630859375,90.10344696044922,1357.521484375,104.51165008544922,83.77498626708984,1232.75390625,869.6347045898438,934.6267700195312,241.005615234375,379.6629943847656,1837.269287109375,265.1287536621094,125.0730209350586,13.975897789001465,626.2371826171875,1245.07373046875,4182.787109375,243.78060913085938
2019-10-17,160.9679718017578,394.7388000488281,1466.2811279296875,1741.961181640625,707.2185668945312,2670.005859375,4038.41162109375,829.73681640625,188.34454345703125,371.9234619140625,2939.654052734375,429.786376953125,123.70069122314453,1653.125732421875,2642.74267578125,1963.5225830078125,706.6525268554688,464.1427307128906,1171.173828125,607.5513916015625,2253.702392578125,182.60572814941406,1948.6046142578125,425.90985107421875,201.08799743652344,1294.1400146484375,676.7286376953125,207.23936462402344,1599.716796875,1400.7840576171875,1299.6534423828125,562.2393798828125,6840.1865234375,91.10118103027344,1373.1622314453125,104.32719421386719,83.41632843017578,1254.447265625,894.9600219726562,962.2283325195312,249.85333251953125,381.3727111816406,1859.7498779296875,268.88128662109375,138.6387481689453,14.325899124145508,623.354248046875,1247.515869140625,4158.53173828125,242.75221252441406
2019-10-18,173.3958282470703,406.84674072265625,1486.540283203125,1746.2384033203125,706.4718627929688,2649.025634765625,4068.747802734375,824.6785278320312,190.91302490234375,369.65826416015625,2943.727294921875,427.7159118652344,127.76406860351562,1667.56591796875,2640.27197265625,1942.8302001953125,728.0603637695312,465.1830749511719,1179.8135986328125,600.9342041015625,2268.23193359375,181.2516326904297,1951.3828125,423.2031555175781,201.61965942382812,1296.6025390625,675.2775268554688,207.61117553710938,1610.384521484375,1504.92138671875,1321.050537109375,562.2393798828125,7011.4814453125,92.90478515625,1403.298828125,105.87661743164062,85.46270751953125,1272.2783203125,917.8073120117188,985.6039428710938,253.80653381347656,381.51519775390625,1883.92431640625,271.3348693847656,136.00509643554688,14.466702461242676,631.830810546875,1270.5213623046875,4192.5478515625,243.78060913085938
2019-10-22,176.91127014160156,405.93023681640625,1497.92724609375,1711.10693359375,709.657958984375,2679.2734375,3966.971435546875,799.0281372070312,195.9766387939453,360.5975341796875,2939.835205078125,437.1051940917969,129.53213500976562,1670.58837890625,2723.505859375,1914.3671875,737.3744506835938,451.9982604980469,1189.7015380859375,603.7489624023438,2292.661376953125,179.65577697753906,1970.3702392578125,436.1080322265625,203.58267211914062,1295.0091552734375,571.9219360351562,204.21839904785156,1623.943603515625,1505.061767578125,1316.2603759765625,564.6084594726562,6967.26513671875,92.78965759277344,1420.755615234375,106.42998504638672,86.51753997802734,1270.3021240234375,980.4515380859375,1004.754150390625,254.6066131591797,385.1247253417969,1878.4757080078125,271.09429931640625,130.93658447265625,14.261530876159668,617.5884399414062,1298.703857421875,4147.64892578125,248.33497619628906
2019-10-23,174.73268127441406,382.1484680175781,1492.3570556640625,1698.8037109375,711.7488403320312,2713.898193359375,3971.101806640625,805.2237548828125,193.40814208984375,347.34381103515625,2982.058349609375,437.44219970703125,129.53213500976562,1665.0234375,2738.960693359375,1966.3350830078125,724.7931518554688,465.0344543457031,1191.9093017578125,600.341552734375,2325.44873046875,179.02713012695312,1986.1043701171875,439.9263610839844,205.3412322998047,1286.897216796875,585.465087890625,207.0069580078125,1608.7894287109375,1537.3914794921875,1306.451416015625,560.8652954101562,7143.9375,92.90478515625,1417.255615234375,104.69609069824219,87.02386474609375,1250.764404296875,977.2797241210938,968.79150390625,259.2657470703125,384.88726806640625,1895.599609375,268.30401611328125,131.83103942871094,14.32991886138916,625.2905883789062,1317.4600830078125,4149.6005859375,249.1185302734375
2019-10-24,177.2578582763672,385.0910339355469,1515.08154296875,1721.0072021484375,704.6298828125,2718.360595703125,3959.10498046875,807.22412109375,188.25282287597656,358.91070556640625,2972.192626953125,430.31597900390625,127.29879760742188,1692.560302734375,2737.604248046875,2015.3133544921875,688.170654296875,475.1831359863281,1186.6295166015625,607.7489624023438,2310.962646484375,175.40016174316406,1986.19775390625,439.5880126953125,203.7053985595703,1238.9984130859375,571.7418212890625,207.1464080810547,1608.340576171875,1562.2008056640625,1306.8619384765625,550.6307373046875,7097.03271484375,92.2524185180664,1387.270263671875,103.81073760986328,86.11669158935547,1290.3336181640625,961.1229858398438,962.7227172851562,247.07662963867188,385.5997009277344,1906.4964599609375,270.4689025878906,132.67579650878906,14.478772163391113,625.0753173828125,1342.7611083984375,4208.40966796875,244.4662322998047
2019-10-25,179.5354766845703,384.8981018066406,1497.8779296875,1726.582275390625,705.5259399414062,2685.580322265625,3920.8525390625,795.3666381835938,192.3257293701172,361.609619140625,2957.07763671875,442.8350524902344,127.7020492553711,1687.85888671875,2708.196044921875,2043.04345703125,692.4132080078125,481.55255126953125,1179.8135986328125,602.958740234375,2278.00341796875,175.78701782226562,1997.13720703125,453.4595642089844,202.60118103027344,1228.4239501953125,573.6316528320312,202.0339813232422,1583.814697265625,1575.2884521484375,1300.24658203125,547.4560546875,7173.6064453125,90.94768524169922,1400.262451171875,102.96224975585938,85.63147735595703,1285.61767578125,973.5130615234375,1011.5870971679688,265.0073547363281,396.5706481933594,1945.8260498046875,269.025634765625,126.06684112548828,14.573312759399414,620.4283447265625,1304.1258544921875,4096.20947265625,247.79629516601562
2019-10-27,181.6150360107422,385.7181091308594,1508.032470703125,1723.025634765625,707.0194091796875,2697.33642578125,3912.641845703125,798.2948608398438,193.298095703125,359.6336669921875,2949.836669921875,443.9906005859375,125.84095764160156,1688.1947021484375,2699.13671875,2043.2252197265625,685.635009765625,480.04522705078125,1188.16552734375,611.9957885742188,2287.73291015625,176.12554931640625,1992.156005859375,453.8945617675781,204.80958557128906,1232.8662109375,583.890380859375,203.8930206298828,1588.2015380859375,1570.7689208984375,1308.82373046875,560.53369140625,7126.51025390625,91.17794036865234,1401.213134765625,103.18359375,85.37832641601562,1288.357421875,985.2093505859375,998.775390625,265.2426452636719,396.8081359863281,1937.355712890625,269.26617431640625,146.78811645507812,14.683943748474121,625.4196166992188,1289.375,4089.66943359375,248.4329071044922
2019-10-29,193.64678955078125,384.8981018066406,1410.776611328125,1743.8355712890625,735.2465209960938,2729.429931640625,3979.853759765625,813.2001953125,191.86705017089844,346.9100646972656,3034.373779296875,455.5466003417969,130.12142944335938,1683.2532958984375,2715.51171875,2112.7666015625,697.0946655273438,483.9729309082031,1192.7733154296875,603.2056884765625,2315.7197265625,178.2533721923828,2011.195556640625,461.4828186035156,207.1406707763672,1270.1905517578125,585.51025390625,217.74307250976562,1570.80419921875,1598.6854248046875,1333.186279296875,579.7708740234375,7413.79443359375,92.02217102050781,1390.462646484375,104.88054656982422,84.82981872558594,1317.8211669921875,1005.429931640625,1032.6702880859375,264.16021728515625,400.79754638671875,2009.833740234375,272.6819152832031,171.38531494140625,15.697741508483887,649.515625,1301.78125,4019.197021484375,249.9510498046875
2019-10-30,193.84486389160156,384.0780334472656,1441.2890625,1753.8502197265625,744.1576538085938,2765.59912109375,3925.523681640625,806.3660888671875,192.67430114746094,354.66949462890625,2977.89453125,447.7944641113281,127.95015716552734,1666.22265625,2674.234130859375,2157.044677734375,716.795654296875,486.9454040527344,1198.38916015625,624.6376953125,2301.10498046875,181.05819702148438,2019.7608642578125,455.4411926269531,212.1709442138672,1252.7113037109375,594.4639892578125,217.8824920654297,1574.14404296875,1597.3201904296875,1345.1849365234375,584.272216796875,7255.98974609375,92.82803344726562,1415.81787109375,103.7000732421875,84.36566925048828,1328.645263671875,991.0078125,1038.6942138671875,272.8667297363281,408.1116027832031,2062.8984375,280.71612548828125,170.83871459960938,15.609234809875488,649.2144775390625,1285.711669921875,4024.0771484375,249.5102996826172
2019-10-31,197.70687866210938,381.8590393066406,1463.816162109375,1742.583251953125,733.155517578125,2786.579833984375,3960.4814453125,811.5490112304688,193.22470092773438,360.7420959472656,2956.625,449.5760192871094,128.75668334960938,1683.9251708984375,2696.810791015625,2159.593505859375,749.7607421875,494.60205078125,1181.109619140625,618.4649658203125,2317.9912109375,181.73524475097656,2025.3004150390625,447.6112365722656,210.7395782470703,1268.16259765625,616.9611206054688,211.93350219726562,1569.7572021484375,1621.1883544921875,1344.090087890625,574.700927734375,7258.34228515625,93.94091033935547,1413.8502197265625,104.54853057861328,83.69058990478516,1315.3956298828125,982.7808837890625,1023.7245483398438,294.0447082519531,411.67364501953125,2078.328125,305.0111389160156,176.6029052734375,15.309521675109863,635.961669921875,1300.4134521484375,4044.086669921875,253.9667205810547
2019-11-01,198.49911499023438,376.0220947265625,1439.36669921875,1700.9351806640625,745.0537719726562,2773.9658203125,4002.077392578125,836.531005859375,190.58282470703125,359.5854187011719,2958.3896484375,451.8390808105469,128.47750854492188,1672.5072021484375,2671.036865234375,2105.747802734375,756.5391235351562,490.02935791015625,1190.4215087890625,605.131591796875,2320.52001953125,187.39332580566406,2029.02490234375,446.8379211425781,213.7249755859375,1332.5267333984375,619.031005859375,220.85702514648438,1575.1409912109375,1586.021728515625,1322.5106201171875,558.8753051757812,7315.232421875,93.25016021728516,1415.06103515625,106.3561782836914,83.24755096435547,1308.7034912109375,988.7280883789062,1028.6243896484375,295.12713623046875,415.6155090332031,2015.37353515625,293.4169006347656,173.96926879882812,16.07187843322754,654.4208984375,1271.7913818359375,4063.169189453125,253.28111267089844
2019-11-04,198.9447021484375,377.22808837890625,1394.756103515625,1719.7611083984375,739.3783569335938,2756.288818359375,4044.5087890625,868.641357421875,191.61019897460938,364.3567810058594,2932.413330078125,450.97235107421875,133.37835693359375,1664.8314208984375,2710.957763671875,2083.18701171875,764.4390258789062,491.6882629394531,1187.349609375,585.9712524414062,2265.960205078125,191.45550537109375,2009.287109375,454.8128967285156,213.275146484375,1305.9217529296875,638.0184326171875,232.5691375732422,1566.317626953125,1562.2950439453125,1325.0653076171875,555.70068359375,7128.3349609375,92.52103424072266,1401.208251953125,108.75408935546875,82.17162322998047,1309.377197265625,989.9175415039062,1024.174072265625,295.8330993652344,415.99554443359375,2009.0096435546875,295.0044860839844,171.1368408203125,16.460098266601562,662.2091674804688,1268.7628173828125,4137.3017578125,251.32228088378906
2019-11-05,198.59812927246094,376.2633361816406,1394.9532470703125,1727.4168701171875,734.8482055664062,2785.678955078125,4157.39697265625,882.524169921875,189.8856201171875,370.09197998046875,2925.081787109375,450.53900146484375,130.989990234375,1619.064453125,2728.3017578125,2039.72802734375,749.614501953125,492.8792724609375,1189.8934326171875,576.4405517578125,2284.389892578125,192.08419799804688,2022.3209228515625,452.73455810546875,215.03370666503906,1274.825927734375,626.409912109375,228.71156311035156,1549.2193603515625,1569.8743896484375,1313.7508544921875,549.77783203125,7094.728515625,92.5594253540039,1385.7757568359375,107.97940063476562,82.44587707519531,1300.080078125,961.271728515625,1024.218994140625,300.4452209472656,408.3490905761719,2016.2442626953125,289.13519287109375,170.93809509277344,16.25090217590332,665.4360961914062,1254.10986328125,4048.185791015625,253.1831512451172
2019-11-06,205.53001403808594,377.22808837890625,1393.918212890625,1731.0279541015625,744.0083618164062,2787.395263671875,4118.40771484375,875.2510375976562,192.23397827148438,358.0431823730469,2921.552001953125,463.0580139160156,131.7654266357422,1636.2391357421875,2773.843505859375,2070.23681640625,754.1495361328125,488.4767150878906,1206.35693359375,577.7244873046875,2295.83349609375,194.8890380859375,2029.11767578125,464.67279052734375,213.76589965820312,1296.940673828125,640.9881591796875,230.7565460205078,1566.317626953125,1548.97216796875,1325.8409423828125,549.4461669921875,7019.97900390625,92.59779357910156,1385.7237548828125,106.72510528564453,82.31932067871094,1288.9412841796875,960.42919921875,1024.44384765625,298.89215087890625,406.44927978515625,2004.0186767578125,288.5578918457031,173.4226531982422,16.27101707458496,664.2744750976562,1129.3631591796875,4036.71728515625,251.56710815429688
2019-11-07,207.11444091796875,376.69744873046875,1443.21142578125,1759.291015625,731.5625,2802.455078125,4155.47998046875,881.2420654296875,188.30783081054688,358.33233642578125,2917.886474609375,454.3909606933594,131.82745361328125,1648.37646484375,2781.93408203125,2052.83642578125,758.635986328125,488.51934814453125,1213.125,572.9837646484375,2280.83251953125,198.46766662597656,1990.759765625,462.5944519042969,217.4465789794922,1334.5064697265625,648.0072631835938,234.84646606445312,1579.2286376953125,1570.4864501953125,1309.4169921875,549.9674072265625,6996.93505859375,91.75354766845703,1391.550537109375,104.80677795410156,81.9395523071289,1310.23046875,977.7752685546875,1040.698486328125,299.4568786621094,418.5126647949219,2001.1348876953125,289.4720153808594,170.44117736816406,16.216705322265625,662.3811645507812,1140.206298828125,4087.22900390625,254.3094940185547
